Year,indicator,description,hdi group,SDG Push No,JETSDG9,Base
2069,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.17859,1.20392,1.06081
2070,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.18752,1.21331,1.06218
2071,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.19658,1.22266,1.0638
2072,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.20581,1.23188,1.06637
2073,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.21481,1.24107,1.06882
2074,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.22373,1.2499,1.07109
2075,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.2324,1.24249,1.07327
2076,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.23234,1.23061,1.07609
2077,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.21895,1.23826,1.07909
2078,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.22555,1.24613,1.08209
2079,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.23256,1.25445,1.08511
2080,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.23964,1.26403,1.08784
2081,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.24759,1.27453,1.09045
2082,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.25674,1.28576,1.09319
2083,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.2669,1.29765,1.09593
2084,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.27795,1.30979,1.09875
2085,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.28976,1.3211,1.1019
2086,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.30221,1.3323,1.10511
2087,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.31519,1.34388,1.10829
2088,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.32779,1.35541,1.11152
2089,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.3393,1.36652,1.1147
2090,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.35006,1.37601,1.11797
2091,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.3592,1.38696,1.12128
2092,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.36941,1.39773,1.12448
2093,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.37969,1.40778,1.12968
2094,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.38954,1.41637,1.1358
2095,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.39729,1.42356,1.14229
2096,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.40323,1.42981,1.14901
2097,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.40874,1.43523,1.15595
2098,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.41335,1.44038,1.16316
2099,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.41715,1.44538,1.171
2100,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI High,1.42096,1.45018,1.17939
2019,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.12525,1.12525,1.12525
2020,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.10987,1.10987,1.10987
2021,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.11596,1.11596,1.11596
2022,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.11707,1.11707,1.11707
2023,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.11696,1.11696,1.11696
2024,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.11615,1.11784,1.11615
2025,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.11595,1.1168,1.11444
2026,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.11231,1.11188,1.11056
2027,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.10507,1.10319,1.10378
2028,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.0921,1.08968,1.0937
2029,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.07774,1.07539,1.08084
2030,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.06392,1.06167,1.0704
2031,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.04928,1.04836,1.06077
2032,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.03501,1.03494,1.051
2033,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.02028,1.01977,1.04236
2034,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.00491,1.00512,1.03446
2035,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.98908,0.99172,1.02575
2036,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.97655,0.9775,1.01692
2037,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.96361,0.96479,1.00839
2038,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.95304,0.95413,1.00024
2039,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.94496,0.94448,0.99252
2040,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.93701,0.94295,0.98542
2041,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.93451,0.94268,0.97844
2042,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.93573,0.94265,0.97158
2043,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.93689,0.94254,0.96539
2044,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.93797,0.94592,0.96107
2045,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.9412,0.94886,0.95601
2046,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.94415,0.95125,0.95108
2047,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.94678,0.95383,0.94665
2048,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.95095,0.9607,0.94224
2049,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.95755,0.96753,0.93745
2050,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.96386,0.97398,0.93298
2051,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.96959,0.98023,0.93314
2052,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.97487,0.98651,0.93321
2053,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.97994,0.99298,0.93464
2054,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.98515,0.99951,0.93722
2055,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.99177,1.00711,0.94045
2056,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,0.99893,1.01533,0.94343
2057,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.00639,1.02324,0.94662
2058,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.01407,1.03084,0.94994
2059,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.022,1.0386,0.95359
2060,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.02984,1.04629,0.95759
2061,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.03749,1.05406,0.96202
2062,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.04497,1.06186,0.96692
2063,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.05213,1.06976,0.97232
2064,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.059,1.07791,0.97826
2065,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.06575,1.08482,0.98609
2066,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.07305,1.09104,0.99594
2067,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.08639,1.10317,1.01166
2068,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.10763,1.12479,1.03042
2069,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.11218,1.12932,1.03153
2070,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.11671,1.13389,1.0327
2071,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.1212,1.13829,1.03416
2072,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.12583,1.14267,1.03587
2073,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.13051,1.14714,1.0375
2074,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.13527,1.15143,1.03904
2075,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.13993,1.15573,1.04053
2076,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.14508,1.15923,1.04202
2077,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.14973,1.16566,1.04354
2078,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.15687,1.17302,1.045
2079,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.16519,1.18161,1.04664
2080,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.17413,1.19166,1.04822
2081,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.18457,1.20311,1.04973
2082,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.19631,1.2159,1.05136
2083,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.20941,1.23012,1.05305
2084,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.22373,1.24592,1.05481
2085,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.23925,1.26277,1.05652
2086,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.25592,1.2811,1.0582
2087,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.27443,1.30162,1.05972
2088,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.29392,1.32337,1.06101
2089,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.314,1.34573,1.0618
2090,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.33483,1.36717,1.06265
2091,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.35485,1.39105,1.0635
2092,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.3765,1.41506,1.06414
2093,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.39848,1.43849,1.06574
2094,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.42001,1.46164,1.06775
2095,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.4401,1.48529,1.06973
2096,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.45969,1.50822,1.07182
2097,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.47844,1.53021,1.07393
2098,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.496,1.55202,1.07617
2099,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.51258,1.57396,1.07858
2100,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI High,1.52916,1.59569,1.08129
2019,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,2.18961,2.18961,2.18961
2020,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,2.48562,2.48562,2.48562
2021,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,2.31347,2.31347,2.31347
2022,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,2.23263,2.23263,2.23263
2023,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,2.1283,2.12831,2.1283
2024,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,2.023,1.95473,2.023
2025,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.86511,1.8039,1.93098
2026,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.74649,1.7002,1.86393
2027,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.66307,1.62591,1.81861
2028,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.62179,1.58317,1.79691
2029,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.56346,1.51859,1.78197
2030,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.49061,1.4348,1.74657
2031,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.4103,1.34599,1.69442
2032,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.32805,1.25157,1.64285
2033,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.24729,1.16204,1.58976
2034,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.17363,1.08281,1.54262
2035,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.10981,1.01775,1.50516
2036,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.05588,0.9628,1.47762
2037,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,1.00856,0.93523,1.45613
2038,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.98546,0.91441,1.43631
2039,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.96431,0.89393,1.4147
2040,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.94125,0.86815,1.38915
2041,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.91346,0.83599,1.36092
2042,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.88276,0.79949,1.33041
2043,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.85081,0.76249,1.29956
2044,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.82062,0.72863,1.27011
2045,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.79328,0.69859,1.24339
2046,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.76829,0.67277,1.20525
2047,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.74456,0.64763,1.18501
2048,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.72037,0.62143,1.16266
2049,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.69374,0.59375,1.12781
2050,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.65927,0.56159,1.08616
2051,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.626,0.5266,1.04588
2052,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.59333,0.48898,1.00673
2053,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.55683,0.45145,0.96849
2054,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.51508,0.41664,0.92402
2055,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.47181,0.38547,0.87233
2056,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.4314,0.35758,0.81994
2057,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.39609,0.33283,0.77201
2058,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.36561,0.3106,0.73035
2059,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.33933,0.29066,0.69426
2060,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.31647,0.27295,0.66227
2061,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.29634,0.25688,0.63356
2062,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.27837,0.24215,0.60722
2063,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.26194,0.2284,0.58288
2064,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.24666,0.21535,0.55984
2065,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.23222,0.20329,0.53796
2066,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.21861,0.19161,0.51729
2067,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.2057,0.18043,0.49773
2068,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.1935,0.16994,0.47913
2069,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.18234,0.16033,0.46203
2070,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.17172,0.15111,0.44584
2071,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.16168,0.14248,0.43059
2072,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.15211,0.13443,0.41615
2073,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.14316,0.12687,0.40281
2074,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.13474,0.11992,0.39058
2075,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.12701,0.11351,0.37923
2076,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.11963,0.10796,0.36842
2077,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.11307,0.10149,0.35803
2078,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.10579,0.09541,0.34776
2079,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.09882,0.08958,0.33756
2080,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.0924,0.08397,0.32759
2081,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.08624,0.07862,0.31768
2082,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.08041,0.07359,0.30765
2083,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.07495,0.06884,0.29748
2084,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.06979,0.06431,0.28727
2085,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.06503,0.06013,0.27715
2086,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.06063,0.05621,0.26728
2087,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.05647,0.05247,0.25782
2088,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.05266,0.049,0.24907
2089,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.0492,0.04583,0.24143
2090,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.04602,0.04306,0.23395
2091,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.04323,0.04038,0.22669
2092,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.04057,0.03792,0.22001
2093,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.03811,0.03571,0.21166
2094,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.0359,0.03367,0.20294
2095,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.03391,0.03173,0.19468
2096,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.03207,0.02996,0.18684
2097,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.03037,0.02832,0.17945
2098,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.02881,0.02678,0.17244
2099,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.02736,0.02533,0.16572
2100,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI High,0.026,0.02399,0.15931
2019,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,13.05,13.05,13.05
2020,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,13.11,13.11,13.11
2021,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,13.24,13.24,13.24
2022,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,13.34,13.34,13.34
2023,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,13.4,13.4,13.4
2024,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,13.4,13.4,13.4
2025,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,13.25,13.23,13.26
2026,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,12.98,12.95,13.01
2027,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,12.63,12.6,12.7
2028,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,12.28,12.23,12.39
2029,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,11.93,11.86,12.08
2030,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,11.57,11.49,11.79
2031,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,11.23,11.15,11.51
2032,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,10.91,10.83,11.24
2033,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,10.6,10.52,10.99
2034,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,10.3,10.21,10.73
2035,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,9.99685,9.90698,10.48
2036,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,9.69672,9.6078,10.23
2037,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,9.40304,9.318,9.98646
2038,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,9.11902,9.0424,9.7419
2039,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,8.84916,8.77704,9.49843
2040,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,8.59224,8.52248,9.26137
2041,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,8.34738,8.28158,9.03292
2042,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,8.11718,8.05461,8.81476
2043,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,7.90227,7.84365,8.60797
2044,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,7.70578,7.6351,8.41204
2045,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,7.51157,7.44137,8.22595
2046,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,7.33187,7.266,8.04894
2047,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,7.16674,7.10422,7.88038
2048,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,7.01414,6.95545,7.71951
2049,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,6.87218,6.81242,7.56435
2050,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,6.73394,6.67257,7.41367
2051,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,6.59766,6.53454,7.2663
2052,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI High,6.4614,6.39725,7.12017
