Year,indicator,description,hdi group,SDG Push No,JETSDG9,Base
2056,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.00846,1.00583,1.00749
2057,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.00847,1.00686,1.00826
2058,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.00921,1.00898,1.00917
2059,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.01092,1.01188,1.01054
2060,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.01304,1.01493,1.01236
2061,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.01577,1.01846,1.01458
2062,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.0191,1.02255,1.01722
2063,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.02306,1.02664,1.01994
2064,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.01172,1.01546,1.02284
2065,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.0159,1.01948,1.02635
2066,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.02009,1.02453,1.02992
2067,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.02507,1.03018,1.03382
2068,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.03068,1.03644,1.03814
2069,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.02871,1.03332,1.03411
2070,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.02531,1.02866,1.03229
2071,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.02055,1.02566,1.03066
2072,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.01423,1.02661,1.02911
2073,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.0108,1.03027,1.02769
2074,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.01144,1.02988,1.02615
2075,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.01128,1.03358,1.02419
2076,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.01304,1.04572,1.02185
2077,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.022,1.05996,1.01914
2078,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.03695,1.07556,1.01606
2079,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.05494,1.0903,1.01242
2080,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.07325,1.10769,1.00826
2081,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.09282,1.12743,1.0035
2082,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.11143,1.1825,0.99777
2083,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.16541,1.19911,0.99114
2084,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.18419,1.21549,0.98391
2085,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.19751,1.23187,0.976
2086,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.20907,1.24827,0.97023
2087,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.22175,1.26439,0.96578
2088,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.23501,1.27958,0.9626
2089,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.24745,1.29533,0.96115
2090,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.25387,1.3103,0.9591
2091,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.25944,1.32276,0.95834
2092,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.26572,1.32855,0.96048
2093,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.27279,1.33161,0.96306
2094,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.28117,1.17656,0.96821
2095,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.28513,1.17146,0.97676
2096,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.28567,1.16283,0.98862
2097,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.28275,1.15348,0.99951
2098,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.12312,1.14092,1.01312
2099,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.11814,1.12889,1.02745
2100,POVCOUNTR,"Poverty Headcount Ratio, Female to Male by Age",HDI Low,1.11811,1.12412,1.04086
2019,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.13,1.13172,1.13172
2020,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.12421,1.12421,1.12421
2021,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.11929,1.11929,1.11929
2022,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.11399,1.11399,1.11399
2023,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10641,1.10641,1.10641
2024,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10094,1.10135,1.10094
2025,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09833,1.09845,1.09793
2026,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.0977,1.09755,1.09716
2027,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09834,1.09794,1.0975
2028,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09918,1.09865,1.0981
2029,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09958,1.09935,1.09822
2030,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09992,1.10032,1.09817
2031,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10024,1.10165,1.09806
2032,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10035,1.10291,1.09765
2033,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10062,1.10424,1.09733
2034,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10138,1.10563,1.09717
2035,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10273,1.10739,1.09751
2036,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10464,1.1083,1.09821
2037,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10564,1.10869,1.09919
2038,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10606,1.10919,1.10029
2039,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10667,1.10995,1.1015
2040,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10768,1.11111,1.10197
2041,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.1091,1.11273,1.10245
2042,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.11105,1.11521,1.10311
2043,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.11338,1.1181,1.10421
2044,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.11572,1.12085,1.10568
2045,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.11432,1.11922,1.10314
2046,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.11283,1.11757,1.10112
2047,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.11175,1.1162,1.09946
2048,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.11042,1.11459,1.09799
2049,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10989,1.11161,1.0965
2050,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.107,1.10795,1.09485
2051,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10354,1.10306,1.09326
2052,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09995,1.09848,1.09098
2053,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09695,1.0945,1.08921
2054,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09487,1.09323,1.08777
2055,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09271,1.08818,1.08965
2056,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09217,1.08869,1.09199
2057,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09603,1.09135,1.09337
2058,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.09754,1.09836,1.09377
2059,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10293,1.1082,1.09551
2060,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.10981,1.11858,1.09886
2061,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.11901,1.13092,1.1028
2062,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.13027,1.14538,1.10809
2063,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.14392,1.16289,1.11495
2064,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.11464,1.12793,1.1209
2065,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.12449,1.14152,1.12852
2066,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.13865,1.15955,1.13598
2067,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.15575,1.18101,1.14443
2068,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.17602,1.20592,1.15424
2069,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.18565,1.21905,1.14409
2070,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.1967,1.22785,1.14324
2071,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.20421,1.23838,1.14257
2072,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.21472,1.2479,1.1428
2073,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.22441,1.25439,1.14193
2074,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.23126,1.25104,1.14158
2075,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.22563,1.25282,1.14105
2076,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.22694,1.25295,1.14042
2077,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.22735,1.24777,1.13984
2078,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.22312,1.24373,1.13941
2079,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.21846,1.23979,1.13898
2080,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.22033,1.25788,1.13845
2081,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.23772,1.28316,1.13792
2082,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.26061,1.37105,1.13335
2083,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.34177,1.40798,1.13101
2084,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.37838,1.44591,1.12891
2085,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.41726,1.48674,1.12648
2086,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.45992,1.53187,1.12317
2087,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.51094,1.58299,1.11929
2088,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.56599,1.6406,1.11387
2089,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.62774,1.69468,1.10895
2090,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.68098,1.73333,1.10384
2091,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.71725,1.76858,1.10169
2092,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.73011,1.77972,1.10504
2093,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.73971,1.78752,1.10861
2094,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.74949,1.62978,1.11207
2095,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.7563,1.62541,1.1159
2096,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.75813,1.61391,1.13114
2097,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.75433,1.60809,1.1357
2098,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.58574,1.5991,1.14147
2099,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.58145,1.59084,1.14632
2100,POVCOUNT25,"Poverty Headcount, Sex Difference (Female minus Male), Age 25-34, millions",HDI Low,1.58636,1.59176,1.15095
2019,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,32.98,32.98,32.98
2020,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,33.99,33.99,33.99
2021,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,33.82,33.82,33.82
2022,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,33.77,33.77,33.77
2023,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,34.45,34.45,34.45
2024,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,34.82,34.55,34.82
2025,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,34.28,34.1,34.55
2026,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,33.29,33.21,33.71
2027,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,32.02,32.02,32.61
2028,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,30.86,30.9,31.59
2029,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,29.91,29.88,30.78
2030,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,29.06,28.9,30.1
2031,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,28.29,27.92,29.51
2032,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,27.58,26.98,29.03
2033,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,26.87,26.06,28.57
2034,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,26.09,25.18,28.11
2035,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,25.25,24.29,27.61
2036,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,24.34,23.38,27.06
2037,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,23.39,22.58,26.45
2038,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,22.55,21.79,25.84
2039,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,21.71,21,25.21
2040,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,20.87,20.19,24.53
2041,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,20.01,19.34,23.86
2042,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,19.12,18.41,23.19
2043,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,18.23,17.48,22.48
2044,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,17.36,16.59,21.73
2045,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,16.5,15.76,20.98
2046,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,15.67,14.98,20.2
2047,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,14.86,14.25,19.43
2048,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,14.09,13.55,18.7
2049,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,13.39,12.9,18.02
2050,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,12.73,12.29,17.41
2051,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,12.11,11.77,16.83
2052,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,11.53,11.29,16.29
2053,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,10.98,10.83,15.78
2054,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,10.43,10.09,15.29
2055,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,9.8548,9.58538,14.81
2056,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,9.32172,9.02452,14.32
2057,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,8.49,8.37082,13.81
2058,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,7.98017,7.63344,13.29
2059,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,7.39429,6.88556,12.67
2060,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,6.77413,6.18907,11.98
2061,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,6.16048,5.56442,11.26
2062,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,5.59012,5.01029,10.54
2063,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,5.06816,4.45524,9.74684
2064,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,4.44969,3.8727,9.17662
2065,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,3.97539,3.4922,8.5822
2066,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,3.59852,3.13962,8.02716
2067,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,3.25252,2.81888,7.50936
2068,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,2.93629,2.5345,7.01964
2069,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,2.65218,2.26299,6.43232
2070,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,2.37495,2.03895,6.00007
2071,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,2.13721,1.84524,5.61569
2072,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,1.9273,1.67159,5.23422
2073,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,1.73881,1.5247,4.91805
2074,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,1.5777,1.36355,4.62597
2075,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,1.41017,1.23683,4.35609
2076,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,1.27815,1.1158,4.10263
2077,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,1.15204,1.0139,3.86266
2078,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,1.04321,0.90474,3.632
2079,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.93157,0.82745,3.41205
2080,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.84784,0.75198,3.20286
2081,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.7683,0.67413,3.00156
2082,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.68765,0.49904,2.82299
2083,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.50711,0.44703,2.64624
2084,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.45155,0.40209,2.48267
2085,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.40316,0.36214,2.32783
2086,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.36009,0.32598,2.17581
2087,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.31987,0.29276,2.03845
2088,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.28458,0.26239,1.92319
2089,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.25317,0.23572,1.81012
2090,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.2256,0.21211,1.69566
2091,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.20196,0.19111,1.58812
2092,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.18179,0.17259,1.48807
2093,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.16428,0.15611,1.39439
2094,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.14906,0.12778,1.30736
2095,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.13468,0.11528,1.22515
2096,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.12085,0.10406,1.05813
2097,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.10854,0.09331,0.98914
2098,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.08815,0.08377,0.91995
2099,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.07948,0.07537,0.85971
2100,POVRATESD,"Poverty Rate, Sex Difference (Female minus male), Ages 25-34, percent",HDI Low,0.07166,0.06781,0.80469
2019,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,33.89,33.89,33.89
2020,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,33.63,33.63,33.63
2021,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,33.32,33.32,33.32
2022,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,32.96,32.96,32.96
2023,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,32.56,32.56,32.56
2024,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,32.07,31.98,32.07
2025,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,31.46,31.38,31.54
2026,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,30.83,30.72,30.98
2027,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,30.15,30.03,30.4
2028,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,29.42,29.3,29.78
2029,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,28.66,28.52,29.13
2030,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,27.85,27.78,28.45
2031,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,27.05,26.96,27.72
2032,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,26.22,26.14,26.98
2033,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,25.4,25.31,26.25
2034,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,24.61,24.51,25.55
2035,HLSTUNTCHL,Stunted children under 5 (rate) ,HDI Low,23.86,23.73,24.89
